Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Ribosome,80/158,1.8478363533249828e-15,5.876119603573445e-13,0,0,3.6994040708923457,125.50139886979144,RPL4;RPL5;MRPS15;RPL3;RPL32;RPL31;MRPS14;RPL34;RPLP1;RPLP0;RPL10A;MRPL34;RPL9;MRPL33;RPS15;RPS14;RPS17;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPLP2;RPL38;RPL37;MRPL9;RPS11;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;MRPS18A;RPL13A;RPSA;RPS3A;MRPS18C;MRPS9;RPL37A;RPL24;RPL27;RPL26;RPL29;UBA52;MRPL18;RPL11;MRPL10;MRPL11;MRPL20;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;MRPL23;MRPL24;MRPL21;MRPL30;RPS25;RPS28;RPS27;RPS29;RPL27A;FAU;RPS21;RPS24;RPS23
KEGG_2021_Human,Thermogenesis,86/232,9.836091603722469e-08,1.563938564991872e-05,0,0,2.1182745013106223,34.177559020209785,KLB;NDUFA13;NDUFA11;NDUFA12;COX4I1;NDUFA10;PRKAG1;COX6A1;COX7C;RPTOR;CREB3L4;RPS6KA2;MLST8;PRKG2;UQCRFS1;COA5;COX8A;SMARCC2;TSC2;NDUFC2;FRS2;SDHC;PRKAB1;ARID1B;COX6B1;COX7A2L;ADCY9;NDUFS8;NDUFS7;NDUFS5;NDUFS4;UQCRC1;NDUFS3;NDUFS2;PPARG;NDUFS1;UQCRC2;PLIN1;MGLL;NDUFB8;SMARCD2;KDM3B;NDUFB7;PRKAA2;NDUFB10;NPR1;NDUFB5;NDUFB4;ADCY4;ATP5MC2;NDUFB1;ADCY2;COX5B;COX7A1;ADCY6;UQCRH;ADCY5;ATP5MC1;ATP5F1A;SLC25A29;ATP5F1B;PRDM16;COX11;COX14;NDUFV3;SLC25A20;PPARGC1A;ATP5MG;NDUFV1;ATP5ME;NDUFA9;SMARCE1;ATP5PF;COA3;ATP5PD;NDUFA6;ATP5PB;NDUFA2;ATP5F1C;ATP5F1D;MTOR;NDUFAF5;RPS6KB2;ATP5PO;PNPLA2;COX20
KEGG_2021_Human,Oxidative phosphorylation,54/133,9.176717465032346e-07,9.727320512934286e-05,0,0,2.450537090973892,34.065960238445555,NDUFA13;NDUFA11;NDUFA12;COX4I1;NDUFA10;COX6A1;COX7C;UQCRFS1;ATP6V1E2;COX8A;NDUFC2;SDHC;COX6B1;COX7A2L;NDUFS8;PPA2;NDUFS7;NDUFS5;NDUFS4;UQCRC1;NDUFS3;NDUFS2;NDUFS1;UQCRC2;ATP6V1B1;NDUFB8;NDUFB7;NDUFB10;NDUFB5;NDUFB4;ATP5MC2;NDUFB1;COX5B;COX7A1;UQCRH;ATP5MC1;ATP5F1A;ATP5F1B;ATP6V0A2;COX11;NDUFV3;ATP5MG;NDUFV1;ATP5ME;LHPP;NDUFA9;ATP5PF;ATP5PD;NDUFA6;ATP5PB;NDUFA2;ATP5F1C;ATP5F1D;ATP5PO
KEGG_2021_Human,Alzheimer disease,120/369,1.405463411374613e-06,0.00011173434120428176,0,0,1.735255999390108,23.38282356527257,APP;CHRM3;NDUFA13;NDUFA11;IRS1;NDUFA12;NDUFA10;COX6A1;PSMD8;PSMD4;KIF5C;AKT2;PSMD3;KIF5A;CAPN2;MAP2K2;CSNK2A2;SDHC;ATG14;DKK2;TUBA4A;COX6B1;COX7A2L;UQCRC1;ULK2;ULK1;UQCRC2;RTN3;NDUFB10;PIK3R4;ATP5MC2;PSEN2;PIK3R2;CACNA1D;ITPR3;PIK3R1;COX7A1;RTN4;UQCRH;ATP5MC1;APH1A;KLC4;WNT6;GRIN2A;KLC3;DVL1;DVL2;FADD;NAE1;NDUFV3;NDUFV1;WNT4;WNT10B;WNT10A;FZD4;WNT3A;FZD7;FZD8;GRIN2B;MCU;ATG2B;TUBA8;WNT2B;COX4I1;PIK3CD;ATP2A1;IDE;COX7C;RYR3;PPP3CA;PPP3CB;TUBA1A;UQCRFS1;NOS1;COX8A;WNT9B;NDUFC2;WNT9A;AXIN2;TUBB2B;PLCB4;NDUFS8;NDUFS7;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;MAPT;SLC25A4;NDUFB8;NDUFB7;NDUFB5;NDUFB4;LRP5;NDUFB1;AMBRA1;COX5B;LRP6;ATP5F1A;ATP5F1B;WNT11;MAPK1;APBB1;MAPK3;SNCA;NDUFA9;ATP5PF;ATP5PD;NDUFA6;ATP5PB;BAD;WNT7B;NDUFA2;ATP5F1C;ATP5F1D;MTOR;PSMC5;PSMC3;ATP5PO
KEGG_2021_Human,"Valine, leucine and isoleucine degradation",25/48,4.50262094587964e-06,0.0002863666921579451,0,0,3.884835436477085,47.82562982297242,ACAA2;ECHS1;AACS;ACAT2;ACAT1;ALDH2;OXCT1;DBT;AOX1;ACADM;HMGCS2;MMUT;HADH;ACADS;ACAD8;BCKDHA;MCCC2;HMGCS1;BCKDHB;MCCC1;ACADSB;ALDH3A2;HADHA;ALDH6A1;DLD
KEGG_2021_Human,Propanoate metabolism,19/34,1.6926765929578496e-05,0.0008971185942676603,0,0,4.523229548229549,49.69497891659131,BCKDHA;ACSS3;ACSS2;ECHS1;BCKDHB;ACACB;ACAT2;ACAT1;HADHA;ALDH6A1;SUCLA2;ACOX1;DBT;SUCLG1;MLYCD;MMUT;ACSS1;ACADS;DLD
KEGG_2021_Human,Diabetic cardiomyopathy,70/203,2.575858853159311e-05,0.0011701758790066,0,0,1.8872755202808968,19.942354357371297,RYR2;NDUFA13;NDUFA11;IRS1;NDUFA12;COX4I1;NDUFA10;PIK3CD;ATP2A1;SLC2A4;COX6A1;COX7C;PPP1CC;MPC1;AKT2;MPC2;UQCRFS1;PDK2;COX8A;NDUFC2;SDHC;COX6B1;TGFBR2;COX7A2L;PLCB4;NDUFS8;NDUFS7;TBC1D4;NDUFS5;NDUFS4;AGTR1;UQCRC1;NDUFS3;NDUFS2;NDUFS1;UQCRC2;PPARA;SLC25A4;NDUFB8;NDUFB7;NDUFB10;NDUFB5;NDUFB4;ATP5MC2;NDUFB1;PIK3R2;PIK3R1;COX5B;COX7A1;UQCRH;ATP5MC1;ATP5F1A;ATP5F1B;PLN;NDUFV3;NDUFV1;SMAD2;NDUFA9;ATP5PF;TGFB2;ATP5PD;SMAD3;NDUFA6;ATP5PB;CMA1;NDUFA2;ATP5F1C;ATP5F1D;MTOR;ATP5PO
KEGG_2021_Human,Pathways of neurodegeneration,141/475,4.040586946912904e-05,0.0016061333113978,0,0,1.519104278489653,15.368072361026757,CHRM3;APP;NDUFA13;NDUFA11;NDUFA12;NDUFA10;COX6A1;ZFYVE1;PSMD8;PSMD4;KIF5C;PSMD3;KIF5A;CAPN2;MAP2K2;CSNK2A2;SDHC;ATG14;DKK2;TUBA4A;COX6B1;COX7A2L;UQCRC1;ULK2;ULK1;UQCRC2;UBA52;OPTN;GRIA2;NDUFB10;PIK3R4;ATP5MC2;PSEN2;ITPR3;CACNA1D;COX7A1;GABARAP;UQCRH;ATP5MC1;KLC4;WNT6;GRIN2A;KLC3;DVL1;DVL2;PLCG1;FADD;NDUFV3;NDUFV1;GRIA4;SPTBN2;PRPH;WNT4;WNT10B;TRAP1;WNT10A;FZD4;WNT3A;FZD7;FZD8;GRIN2B;BCL2;DNAL4;MCU;ATG2B;TUBA8;RYR1;RYR2;WNT2B;COX4I1;ATP2A1;COX7C;RYR3;PPP3CA;PPP3CB;TUBA1A;ACTR1B;UQCRFS1;NOS1;IFT57;COX8A;WNT9B;NDUFC2;WNT9A;AXIN2;TUBB2B;PLCB4;NDUFS8;ALS2;NDUFS7;NDUFS5;CAT;NDUFS4;NDUFS3;NDUFS2;NDUFS1;MAPT;SLC25A4;PRKN;NDUFB8;NDUFB7;DCTN2;NDUFB5;DCTN1;NDUFB4;DNAH6;LRP5;HTT;NDUFB1;DNAH9;AMBRA1;COX5B;LRP6;ATP5F1A;ATP5F1B;WNT11;ATXN1L;MFN2;MAPK1;RPS27A;MAPK3;SNCA;NDUFA9;ATP5PF;NDUFA6;ATP5PD;ATP5PB;BAD;WNT7B;NDUFA2;SEPTIN5;ATP5F1C;ATP5F1D;MTOR;SOD1;PSMC5;PINK1;PSMC3;VAPB;ATP5PO;ACTR10
KEGG_2021_Human,Peroxisome,34/82,5.464034433687386e-05,0.0019306254999028,0,0,2.5327839038211195,24.858610529964736,PECR;ABCD3;ECI2;MPV17L;PEX11B;PRDX5;SCP2;PMVK;HACL1;MLYCD;HAO2;NUDT12;PEX16;ACOT8;PHYH;PEX19;ECH1;PEX10;PEX1;PEX12;PEX14;SOD1;GNPAT;PEX7;NUDT7;SLC25A17;ACOX2;ACOX1;PEX3;CAT;PXMP2;PXMP4;FAR2;PEX11G
KEGG_2021_Human,Huntington disease,96/306,7.267745259449396e-05,0.0023111429925049,0,0,1.6409628125312117,15.637521260188167,NDUFA13;NDUFA11;NDUFA12;COX4I1;NDUFA10;COX6A1;COX7C;PSMD8;ACTR1B;TUBA1A;PSMD4;CREB3L4;KIF5C;SIN3A;PSMD3;KIF5A;UQCRFS1;IFT57;COX8A;NDUFC2;SDHC;ATG14;TUBA4A;COX6B1;COX7A2L;TUBB2B;PLCB4;NDUFS8;NDUFS7;NDUFS5;NDUFS4;UQCRC1;NDUFS3;TBPL1;ULK2;NDUFS2;ULK1;PPARG;NDUFS1;UQCRC2;TP53;SLC25A4;GRIA2;NDUFB8;NDUFB7;NDUFB10;DCTN2;DCTN1;NDUFB5;NDUFB4;DNAH6;PIK3R4;ATP5MC2;SLC1A2;HTT;NDUFB1;DNAH9;AMBRA1;COX5B;COX7A1;UQCRH;ATP5MC1;KLC4;ATP5F1A;KLC3;ATP5F1B;POLR2C;POLR2D;POLR2E;POLR2F;NDUFV3;POLR2I;PPARGC1A;NDUFV1;GRIA4;POLR2L;NDUFA9;ATP5PF;CREBBP;ATP5PD;NDUFA6;ATP5PB;NDUFA2;AP2B1;ATP5F1C;GRIN2B;ATP5F1D;MTOR;SOD1;PSMC5;PSMC3;ATP5PO;ACTR10;DNAL4;ATG2B;TUBA8
KEGG_2021_Human,Coronavirus disease,75/232,0.0001518339747406329,0.0043893821788655,0,0,1.7123004384150882,15.055783285991806,RPL4;RPL5;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;PIK3CD;RPL10A;RPL9;RPS15;RPS14;RPS17;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPLP2;RPL38;RPL37;RPS11;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPL13A;RPSA;RPS3A;RPL37A;AGTR1;RPL24;RPL27;RPL26;MASP1;RPL29;UBA52;CFD;RPL11;PIK3R2;PIK3R1;RPS15A;C7;RPL14;RPS3;RPL13;MAPK1;PLCG1;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;MAPK3;RPL41;RPL35A;RPL23A;RPS25;RPS28;MAVS;RPS27;RPS29;RPL27A;FAU;RPS21;RPS24;RPS23
KEGG_2021_Human,Butanoate metabolism,15/28,0.00024875492729634226,0.006592005573353,0,0,4.117108874656908,34.16806100871787,ECHS1;ACSM3;HMGCS1;ACSM6;AACS;ACAT2;ACAT1;HADHA;ALDH5A1;BDH2;OXCT1;HMGCS2;L2HGDH;HADH;ACADS
KEGG_2021_Human,Fatty acid degradation,20/43,0.0003006956550282319,0.0073554783306905,0,0,3.104309992931173,25.17412845259418,GCDH;ACAA2;ECHS1;ADH1B;ECI1;ECI2;ACADSB;ACAT2;ADH5;ACAT1;ALDH3A2;HADHA;ACADL;ALDH2;CYP2U1;ACOX1;ACSBG1;ACADM;HADH;ACADS
KEGG_2021_Human,Parkinson disease,78/249,0.000344651897715117,0.0078285216766719,0,0,1.6346528888943177,13.033047666995689,NDUFA13;NDUFA11;NDUFA12;COX4I1;NDUFA10;COX6A1;COX7C;RYR3;TXN2;PSMD8;TUBA1A;PSMD4;KIF5C;PSMD3;KIF5A;UQCRFS1;SLC18A2;COX8A;NDUFC2;SDHC;TUBA4A;COX6B1;COX7A2L;TUBB2B;NDUFS8;NDUFS7;NDUFS5;NDUFS4;UQCRC1;NDUFS3;NDUFS2;NDUFS1;UQCRC2;MAPT;TP53;UBA52;SLC25A4;PRKN;NDUFB8;NDUFB7;NDUFB10;NDUFB5;NDUFB4;ATP5MC2;NDUFB1;ITPR3;COX5B;COX7A1;UQCRH;ADCY5;ATP5MC1;KLC4;ATP5F1A;KLC3;ATP5F1B;MFN2;PLCG1;NDUFV3;RPS27A;NDUFV1;SNCA;NDUFA9;TRAP1;ATP5PF;ATP5PD;NDUFA6;ATP5PB;NDUFA2;SEPTIN5;ATP5F1C;ATP5F1D;PSMC5;PINK1;GNAL;PSMC3;ATP5PO;MCU;TUBA8
KEGG_2021_Human,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,14/26,0.00037342648361257707,0.0079166414525866,0,0,4.162169372665599,32.85112632135041,PIGS;PIGU;PGAP1;PIGT;PIGQ;PIGP;PIGZ;PIGV;PIGC;PIGK;PIGM;MPPE1;GPLD1;PIGH
KEGG_2021_Human,Melanogenesis,37/101,0.000529208488783663,0.0104117641746,0,0,2.066497844827586,15.589924428893536,WNT2B;ASIP;ADCY4;ADCY2;ADCY6;ADCY5;WNT6;WNT11;CREB3L4;DVL1;DVL2;MAPK1;WNT4;MAPK3;WNT10B;TCF7L2;CREBBP;WNT10A;TCF7L1;MAP2K2;FZD4;WNT3A;FZD7;WNT7B;WNT9B;FZD8;MITF;WNT9A;TYR;GNAO1;POMC;KITLG;ADCY9;MC1R;PLCB4;DCT;KIT
KEGG_2021_Human,Wnt signaling pathway,55/166,0.0005566037451830189,0.0104117641746,0,0,1.773123539051517,13.287179585197997,WNT2B;CTNND2;CBY1;PPP3CA;PPP3CB;CCND1;RAC3;RSPO3;RSPO1;RNF43;TLE2;CSNK2A2;CTNNBIP1;WNT9B;CACYBP;AXIN2;WNT9A;SENP2;DKK2;PLCB4;DAAM1;SFRP5;ROR1;TP53;CTBP1;LRP5;CXXC4;NKD1;LRP6;NKD2;WNT6;WNT11;ZNRF3;WIF1;DVL1;DVL2;WNT4;WNT10B;TCF7L2;CREBBP;SMAD4;WNT10A;TCF7L1;SMAD3;FZD4;WNT3A;FZD7;WNT7B;FZD8;NFATC2;VANGL1;NOTUM;LGR6;LGR5;LGR4
KEGG_2021_Human,Glyoxylate and dicarboxylate metabolism,15/30,0.0006564526055798154,0.0115973293652434,0,0,3.5677035681610247,26.146486643740428,ACSS2;MDH1;SHMT1;AMT;HOGA1;ACAT2;ACAT1;CS;AFMID;CAT;HYI;MMUT;ACSS1;HAO2;DLD
KEGG_2021_Human,Hepatocellular carcinoma,55/168,0.000769252354903691,0.0128748552031249,0,0,1.7415161097900784,12.486829825387591,WNT2B;PIK3CD;CCND1;AKT2;MAP2K2;SMARCC2;GSTO2;GAB1;WNT9B;AXIN2;WNT9A;ARID1B;DDB2;TGFBR2;TP53;SHC2;SMARCD2;MGST3;MGST1;LRP5;MGST2;PIK3R2;PIK3R1;LRP6;WNT6;WNT11;DVL1;DVL2;MAPK1;PLCG1;WNT4;MAPK3;GSTM4;SMAD2;SMARCE1;GSTM3;WNT10B;TCF7L2;SMAD4;TGFB2;WNT10A;TCF7L1;SMAD3;FZD4;WNT3A;BAD;TXNRD2;FZD7;WNT7B;FZD8;MTOR;CDK4;GSTA3;RPS6KB2;GSTM5
KEGG_2021_Human,Prion disease,82/273,0.0010340215914035,0.0164409433033156,0,0,1.537970580902518,10.572470582451908,RYR1;RYR2;NDUFA13;NDUFA11;NDUFA12;COX4I1;NDUFA10;PIK3CD;COX6A1;COX7C;RYR3;PSMD8;PPP3CA;PPP3CB;TUBA1A;PSMD4;CREB3L4;KIF5C;PSMD3;KIF5A;UQCRFS1;COX8A;CSNK2A2;NDUFC2;SDHC;TUBA4A;COX6B1;COX7A2L;TUBB2B;NDUFS8;NDUFS7;NDUFS5;NDUFS4;UQCRC1;NDUFS3;NDUFS2;NDUFS1;UQCRC2;SLC25A4;NDUFB8;NDUFB7;NDUFB10;NDUFB5;NDUFB4;ATP5MC2;NDUFB1;PIK3R2;CACNA1D;ITPR3;PIK3R1;COX5B;COX7A1;UQCRH;ATP5MC1;KLC4;GRIN2A;ATP5F1A;KLC3;ATP5F1B;C7;MAPK1;NCAM1;NDUFV3;NDUFV1;MAPK3;NDUFA9;ATP5PF;ATP5PD;NDUFA6;ATP5PB;BAD;NDUFA2;HSPA2;ATP5F1C;GRIN2B;ATP5F1D;SOD1;PSMC5;PSMC3;ATP5PO;MCU;TUBA8
KEGG_2021_Human,Basal cell carcinoma,25/63,0.0010979172238542,0.0166256036755072,0,0,2.349085402640025,16.007467390418732,WNT2B;GLI1;GLI3;GLI2;WNT6;WNT11;DVL1;DVL2;WNT4;TCF7L2;WNT10B;TCF7L1;WNT10A;FZD4;WNT3A;FZD7;WNT7B;PTCH2;WNT9B;FZD8;AXIN2;WNT9A;DDB2;BMP4;TP53
KEGG_2021_Human,Gastric cancer,49/149,0.0012938528759295,0.0187020552066174,0,0,1.7522752420470262,11.65285953353287,CDKN1B;WNT2B;PIK3CD;CCND1;FGF9;AKT2;MAP2K2;GAB1;WNT9B;AXIN2;WNT9A;DDB2;TGFBR2;TP53;SHC2;LRP5;PIK3R2;PIK3R1;LRP6;RXRB;WNT6;WNT11;DVL1;ERBB2;DVL2;CTNNA1;MAPK1;FGF22;WNT4;MAPK3;SMAD2;WNT10B;TCF7L2;SMAD4;TGFB2;WNT10A;TCF7L1;SMAD3;FZD4;WNT3A;FZD7;WNT7B;FZD8;MTOR;FGF18;RPS6KB2;BCL2;FGFR2;FGF10
KEGG_2021_Human,Amyotrophic lateral sclerosis,104/364,0.0016269043282721,0.0216479835496129,0,0,1.4338547746906374,9.206890846900585,NDUFA13;NDUFA11;NDUFA12;NDUFA10;COX6A1;PSMD8;PSMD4;KIF5C;PSMD3;KIF5A;SDHC;ATG14;TUBA4A;COX6B1;COX7A2L;UQCRC1;ULK2;ULK1;MATR3;UQCRC2;TP53;OPTN;PFN2;GRIA2;NDUFB10;PIK3R4;ATP5MC2;SLC1A2;ITPR3;COX7A1;GABARAP;NUP160;UQCRH;ATP5MC1;KLC4;GRIN2A;KLC3;NDUFV3;NDUFV1;PRPH;CHCHD10;GRIN2B;BCL2;DNAL4;MCU;ATG2B;TUBA8;COX4I1;COX7C;PPP3CA;PPP3CB;ACTR1B;TUBA1A;UQCRFS1;NOS1;COX8A;NUP133;NDUFC2;NRG2;TUBB2B;NDUFS8;ALS2;NDUFS7;NRG4;NDUFS5;CAT;NDUFS4;NDUFS3;NDUFS2;ANG;NDUFS1;PRKN;NDUFB8;NDUFB7;DCTN2;DCTN1;NDUFB5;NDUFB4;DNAH6;NDUFB1;DNAH9;AMBRA1;COX5B;ATP5F1A;ATP5F1B;ERBB4;HNRNPA1;NDUFA9;ATP5PF;ATP5PD;NDUFA6;ATP5PB;BAD;NDUFA2;ATP5F1C;ATP5F1D;MTOR;SOD1;PSMC5;PINK1;PSMC3;VAPB;ATP5PO;ACTR10
KEGG_2021_Human,Thyroid hormone signaling pathway,41/121,0.0016391079424334,0.0216479835496129,0,0,1.831721698113208,11.747936002889132,NOTCH2;NOTCH3;THRB;THRA;PIK3CD;PIK3R2;ATP2A1;ATP1A2;PIK3R1;FOXO1;MED12L;RXRB;PLN;CCND1;SIN3A;AKT2;PLCE1;MAPK1;PLCG1;WNT4;MAPK3;NCOA1;CREBBP;MAP2K2;BAD;DIO3;TSC2;ATP1B2;ESR1;MTOR;MED13L;BMP4;KAT2A;PFKL;MED24;PLCB4;TBC1D4;RCAN2;PLCD3;TP53;PLCD1
KEGG_2021_Human,Breast cancer,48/147,0.0017018854991834,0.0216479835496129,0,0,1.7335651979579152,11.053243817115142,NOTCH2;NOTCH3;SHC2;WNT2B;LRP5;PIK3CD;PIK3R2;PIK3R1;LRP6;WNT6;WNT11;CCND1;FGF9;AKT2;DVL1;ERBB2;DVL2;MAPK1;HES1;FGF22;HES5;WNT4;MAPK3;JAG2;NCOA1;WNT10B;TCF7L2;WNT10A;TCF7L1;MAP2K2;FZD4;WNT3A;FZD7;WNT7B;WNT9B;FZD8;AXIN2;WNT9A;ESR1;MTOR;DDB2;CDK4;FGF18;KIT;RPS6KB2;PGR;TP53;FGF10
KEGG_2021_Human,Non-alcoholic fatty liver disease,50/155,0.0018509386306868,0.0226384032522471,0,0,1.7027350483656687,10.713715176040605,NDUFA13;NDUFA11;IRS1;NDUFA12;COX4I1;NDUFA10;PRKAG1;PIK3CD;COX6A1;COX7C;AKT2;LEPR;UQCRFS1;COX8A;NDUFC2;SDHC;PRKAB1;COX6B1;COX7A2L;NDUFS8;NDUFS7;NDUFS5;NDUFS4;UQCRC1;NDUFS3;NDUFS2;NDUFS1;PPARG;UQCRC2;PPARA;CEBPA;NDUFB8;NDUFB7;PRKAA2;NDUFB10;NDUFB5;NDUFB4;NDUFB1;PIK3R2;PIK3R1;COX5B;COX7A1;UQCRH;CDC42;NDUFV3;NDUFV1;NDUFA9;NDUFA6;PKLR;NDUFA2
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,46/143,0.0029168250704586,0.0343537174965132,0,0,1.695024900433887,9.89430030260395,WNT2B;PIK3CD;PIK3R2;PIK3R1;BMI1;SOX2;WNT6;WNT11;AKT2;DVL1;DVL2;SMARCAD1;MAPK1;OTX1;WNT4;MAPK3;SMAD2;SMAD1;WNT10B;SMAD4;WNT10A;MAP2K2;SMAD3;FZD4;WNT3A;FZD7;PCGF2;WNT7B;WNT9B;FZD8;SMAD9;LIFR;INHBB;AXIN2;WNT9A;ISL1;SMAD5;ACVR2A;BMP4;MEIS1;ID4;COMMD3-BMI1;ID3;FGFR3;FGFR2;BMPR1A
KEGG_2021_Human,Axon guidance,56/182,0.003373163710038,0.0378450260254336,0,0,1.589266015033736,9.04594988783491,ROBO2;PIK3CD;PPP3CA;PPP3CB;CFL2;BOC;NCK2;RAC3;EPHB1;NEO1;EPHB3;NCK1;SEMA6C;SEMA6A;RGMA;MYL5;PARD3;MYL9;NGEF;SEMA3B;NTN4;SEMA3G;PARD6G;PIK3R2;PIK3R1;SEMA3F;EFNA5;EFNA4;NTN1;EFNB2;CDC42;ABLIM1;EFNB3;PARD6A;ABLIM3;PLXNA2;MAPK1;PAK6;SLIT3;PLCG1;SRGAP3;LRIG2;SLIT2;SRGAP2;PAK5;WNT4;MAPK3;NFATC2;SEMA4G;BMP7;SSH3;GDF7;BUB1B-PAK6;EFNA3;CXCL12;PLXNB1
KEGG_2021_Human,Terpenoid backbone biosynthesis,11/22,0.0034512759582942,0.0378450260254336,0,0,3.5653564899451555,20.212046134939666,FDPS;GGPS1;HMGCS1;FNTB;PMVK;MVD;HMGCS2;ACAT2;ACAT1;DHDDS;PCYOX1
KEGG_2021_Human,Cardiac muscle contraction,30/87,0.0048483498226713,0.0513925081203164,0,0,1.8791297730210308,10.014102183113613,RYR2;COX4I1;ATP2A1;ATP1A2;CACNA1D;COX6A1;COX5B;COX7C;COX7A1;UQCRH;UQCRFS1;CACNG5;COX8A;CACNA2D1;TNNC1;TPM1;CACNA2D3;CACNA2D2;ATP1B2;COX6B1;TRDN;CACNB1;CACNB3;COX7A2L;ACTC1;TNNT2;CASQ2;UQCRC1;HRC;UQCRC2
KEGG_2021_Human,Hippo signaling pathway,50/163,0.0057391720099642,0.058430072110968,0,0,1.5813712427129394,8.160571934736934,YWHAE;WNT2B;LIMD1;GLI2;SOX2;PPP1CC;CCND1;PPP2R1A;TEAD3;WNT9B;AXIN2;WNT9A;TGFBR2;PARD3;AJUBA;LLGL2;PARD6G;NKD1;SAV1;NKD2;WNT6;PARD6A;WNT11;DVL1;DVL2;CTNNA1;WNT4;SMAD2;SMAD1;WNT10B;WWTR1;TCF7L2;SMAD4;TGFB2;WNT10A;TCF7L1;SMAD3;FZD4;WNT3A;FZD7;WNT7B;FZD8;WTIP;BMP7;GDF7;BMP4;DLG2;DLG5;DCHS1;BMPR1A
KEGG_2021_Human,Lysine degradation,23/63,0.0058797556841225,0.058430072110968,0,0,2.0518961961503206,10.539031458565512,GCDH;COLGALT2;ECHS1;KMT5C;EHMT2;PRDM6;SETD1B;SETD7;SETD1A;SETMAR;DLST;BBOX1;ACAT2;CAMKMT;ACAT1;ALDH3A2;HADHA;HYKK;ALDH2;PRDM16;HADH;DLD;EZH1
KEGG_2021_Human,Dilated cardiomyopathy,32/96,0.0065894535905715,0.0634983709636898,0,0,1.785189437428243,8.965729863907534,RYR2;ITGB5;LAMA2;ADCY4;ATP2A1;ADCY2;ADRB1;CACNA1D;ADCY6;ADCY5;SGCD;PLN;SGCA;SGCB;LMNA;DAG1;SGCG;CACNG5;TGFB2;CACNA2D1;TNNC1;TPM1;CACNA2D3;CACNA2D2;CACNB1;CACNB3;ADCY9;ACTC1;DES;TNNT2;ITGA8;ITGA9
KEGG_2021_Human,Fatty acid elongation,12/27,0.0075469418636241,0.0705861033127195,0,0,2.8522057142857142,13.937625091283472,ELOVL1;HADHA;ACAA2;ECHS1;MECR;ELOVL5;ELOVL3;THEM5;ACOT2;ELOVL6;HACD3;HADH
KEGG_2021_Human,TGF-beta signaling pathway,31/94,0.0087812879447472,0.0797842733265607,0,0,1.7565627414112264,8.31755678297782,CHRD;MICOS10-NBL1;THSD4;PPP2R1A;MAPK1;NEO1;MAPK3;SMAD2;SMAD1;CREBBP;SMAD4;TGFB2;SMAD3;SMAD9;INHBB;RGMB;BMP7;SMAD5;DCN;ACVR2A;RGMA;TGFBR2;GDF7;BMP4;GREM2;TFDP1;RPS6KB2;ID4;ID3;NBL1;BMPR1A
KEGG_2021_Human,Longevity regulating pathway,33/102,0.0096028105019589,0.084824826100637,0,0,1.7074154700325537,7.932139131793367,PRKAA2;IRS1;EHMT2;PRKAG1;ADCY4;PIK3CD;PIK3R2;ADCY2;PIK3R1;FOXO1;ADCY6;ADCY5;RPTOR;STK11;CREB3L4;AKT2;SESN1;EIF4EBP2;PPARGC1A;KL;TSC2;HSPA2;PRKAB1;SIRT1;MTOR;SOD1;ADCY9;CAT;RPS6KB2;ULK1;PPARG;TP53;CRYAB
KEGG_2021_Human,Retrograde endocannabinoid signaling,45/148,0.0099879139554904,0.0855263204502849,0,0,1.5606203574926325,7.188809655419063,GRIA2;FAAH;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFA12;NDUFB5;NDUFB4;NDUFA10;ADCY4;NDUFB1;ABHD6;CACNA1D;ITPR3;ADCY2;ADCY6;ADCY5;GNG7;MAPK1;SLC17A7;NDUFV3;NDUFV1;GABRD;GRIA4;MAPK3;NDUFA9;GABRP;NDUFA6;NDUFA2;NDUFC2;GNG12;GABRG3;GNAO1;ADCY9;NDUFS8;PLCB4;NDUFS7;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;MGLL
KEGG_2021_Human,Synthesis and degradation of ketone bodies,6/10,0.0102201263431158,0.0855263204502849,0,0,5.34432777904588,24.495172339179398,BDH2;HMGCS1;OXCT1;HMGCS2;ACAT2;ACAT1
KEGG_2021_Human,Tryptophan metabolism,16/42,0.0127930926343993,0.1043129091727947,0,0,2.194463509494395,9.565337030591872,GCDH;ECHS1;HAAO;DLST;ACAT2;ACAT1;ALDH3A2;HADHA;ALDH2;AFMID;CAT;CYP1A2;KYAT3;AOX1;HADH;DLD
