draw,CXCL8 KO|NEUT,CXCL8 KO|D,IL1B KO|NEUT,IL1B KO|D,TNF KO|NEUT,TNF KO|D,STAT3 KO|NEUT,STAT3 KO|D,JAK2 inhibition|NEUT,JAK2 inhibition|D
15,76.51367529001496,47.64500919988733,100.0,100.0,26.9526772100081,9.343847065196798,6.760454026291751,1.9851872810202065,5.183128899899925,1.5040402916578155
16,70.32834292092372,48.178623741870766,100.0,100.0,34.58678330227968,17.177160769549626,8.591684974030468,3.5557056039534185,6.074657284878471,2.474091379874077
17,69.53198452519548,47.546253674090586,100.0,100.0,35.633797141721914,18.025322570617508,8.294200475440395,3.4677637255704385,6.216915279686264,2.5654458257889923
18,74.65664447777698,50.37538065017444,100.0,100.0,29.52009186936727,12.612931930311488,8.04022903199737,2.924796483029579,6.208813273641978,2.2303213105392294
19,85.18524439003853,56.577187796564786,100.0,100.0,17.64980135572761,4.631598761197841,6.488181288765549,1.5478713656729925,4.832639670529993,1.1375790614540415
20,80.2636500652002,53.795713937361754,100.0,100.0,23.349736372473316,8.021681833489048,5.266018771623349,1.5665063721700179,4.083879515048294,1.2042933820514357
21,78.76023718481784,50.46212004737709,100.0,100.0,24.797326029378063,8.305836188093153,6.0342136862013955,1.7335112907106542,4.3137067852323625,1.2232799918833193
22,83.04858462967844,60.19439846125072,100.0,100.0,21.975315957396813,7.998038689455034,6.181674348504584,1.9932385872070357,4.755557541740851,1.5177669752132084
23,69.10255319472053,38.14808450216831,100.0,100.0,34.805491611464255,12.833190125111383,7.412142305760117,2.160000466147627,5.853555145487688,1.6857020467965111
24,77.52667782783767,46.69778300776938,100.0,100.0,26.631192026228433,8.440165531639543,7.165997223313991,1.9226717101986868,5.147197317004359,1.359387777144505
25,71.17517850166533,47.92108504915365,100.0,100.0,32.908489308332065,15.45385835965768,5.257989809057884,2.0262346418490673,4.126032679458669,1.5784290047263339
26,70.32181234031567,44.92056607142191,100.0,100.0,33.53921568150889,14.799081668286107,11.03448111348948,4.094282210902877,7.93217537761598,2.8800229433723623
27,78.67759525226028,52.75712049060475,100.0,100.0,24.39560173460329,8.89666006153017,11.590878133602578,3.816365460064086,8.036721082030196,2.5766661217499265
28,74.26288278660532,54.81467035086619,100.0,100.0,29.88710828448451,15.19779500874112,8.378512982594676,3.702311180232243,6.541125564063444,2.8584105467375887
29,84.46478431786417,61.017125499779645,100.0,100.0,19.16929481996973,6.390972123281047,9.72804841053403,3.009010664556966,7.407936607567578,2.2514041306424537
30,75.74401547918272,45.25266398468022,100.0,100.0,26.855408919304224,8.857697987029024,8.369744563507076,2.3607460227049515,6.303366552375811,1.7495861924652134
31,67.67695957400467,40.06126751022108,100.0,100.0,37.138659875946665,15.867066835481225,7.652164753629753,2.5769586681604673,5.874078576696484,1.9532237864469004
32,77.28560264820935,42.796072870508,100.0,100.0,25.483396828186766,6.9935516838383505,8.066353913110136,1.8927122887332448,5.719472468716901,1.3163149539440866
33,79.77802758076741,54.08964297558092,100.0,100.0,24.306390922904964,8.750534561452806,5.92056792879826,1.8447006416969725,4.620194113727704,1.425969247779102
34,71.8790750844023,39.91107405824618,100.0,100.0,30.97769393033697,10.44422575382703,6.937500283762144,1.9002940868494522,5.134925644765098,1.387036234292871
35,72.0252825880057,40.54560834719603,100.0,100.0,31.92678780634617,11.050068765166177,6.235045671880557,1.7308396876152154,4.900340331939946,1.3464802215351734
36,70.77178402606312,42.48103170203314,100.0,100.0,32.38043985237887,12.744660699726785,6.473188899761673,2.0674518499818606,4.788351683820613,1.5108079451253698
37,77.10715515624113,45.64012459382495,100.0,100.0,25.21274410458937,7.75214836747542,6.548183923420381,1.716668302712654,4.83219174939189,1.2498713565579855
38,79.60237542795927,50.454360142067856,100.0,100.0,23.11241172366619,7.273428162480988,7.912682463068643,2.1930083412091683,6.1310275607351254,1.6757851153383685
39,70.9925606561836,46.716346934592465,100.0,100.0,33.244653022991834,15.139525875244065,7.167273171034649,2.6913834872543507,5.436145079667753,2.0178289356152956
40,81.29746852449009,57.428286288796556,100.0,100.0,21.427154385779957,7.802590701199231,7.49708398469312,2.453448758018184,5.557877575347925,1.793541446098279
41,80.8942102728684,57.17408441048624,100.0,100.0,22.412533152732294,8.34797667419659,7.929627082129953,2.6438470386261903,5.8761260306651515,1.9304799567852138
42,81.04991081788737,56.9589465960048,100.0,100.0,22.96431864527434,8.444666310131389,7.566843211388452,2.47036782831469,5.792742172279164,1.867036965179436
43,69.2175068737939,39.01844855854879,100.0,100.0,33.521872962870134,12.548092134480083,5.002022652130467,1.4761550834544002,3.8185077409703005,1.11707588926232
44,81.23279417407852,55.20393227876158,100.0,100.0,21.860114675187525,7.377264120654736,7.320217554791553,2.199272165680355,5.6538827035637285,1.6775436416744727
45,77.15471532594334,47.05344236962973,100.0,100.0,26.69890760933885,8.746216581008316,8.868133561546454,2.4967128170056974,6.598691634412546,1.8251283871917212
46,71.40213174500225,40.04410805147549,100.0,100.0,31.07171907591324,10.760976496047947,6.0392914798560575,1.690304217618288,4.367471876131768,1.206925484824517
47,78.91607748952435,51.090162512610405,100.0,100.0,25.24645625330425,8.613462196422061,7.749990170770083,2.290851241284486,5.852488170247172,1.7052531901766477
48,80.62028190310139,55.76336740217261,100.0,100.0,23.11795151378211,8.350708623593272,7.207159458672496,2.2994109882686242,5.467790716919874,1.722487984457488
49,73.88149232923035,48.21044719370436,100.0,100.0,30.273450919832435,12.501838643108709,12.60018398290902,4.529466008792593,8.954817751750788,3.135285137407029
50,77.4787417731644,56.08271048916673,100.0,100.0,27.583368480032334,12.38736871044015,7.313337812224452,2.8455393207360014,5.568971370057351,2.142196099967586
51,80.259838586102,62.14701002884115,100.0,100.0,24.103235502634657,11.366399250004955,9.555809769330958,4.091805684642247,7.414736986071036,3.1325931318888167
52,72.44896299210343,41.29087139150853,100.0,100.0,31.615734702689615,11.004466092412068,11.67976350544877,3.4161148418968,8.543430743923574,2.4375522574970665
53,79.4445926142763,51.93272851888542,100.0,100.0,26.077889120838528,8.976445515809262,8.156593768806141,2.4224969809761077,6.2062644610472955,1.816139604097089
54,81.80184648669615,57.440590277672655,100.0,100.0,21.039660923681026,7.407836880792318,10.934426859800595,3.5551087582594287,8.177862974712024,2.6044651101713945
55,75.91688196529212,47.05888778724528,100.0,100.0,27.612920586249345,9.711880177140452,7.244698660842408,2.154976573731182,5.403090497899843,1.5850723539918676
56,74.36618967838601,41.791061635084695,100.0,100.0,29.092396541812537,9.217613493284205,7.89828729448645,2.078143041217706,6.1679186983211505,1.6007004176020967
57,71.06320741153613,37.3800174833115,100.0,100.0,31.708132092831587,10.141243629390583,8.476291428480154,2.2015891685677746,6.1531257500411325,1.5687097715789688
58,77.11609594211184,49.53322818045868,100.0,100.0,26.520196127402627,9.512079282565299,6.6082615545502765,2.0192753799742613,5.085910341340871,1.5366980922843942
59,75.61109641952157,45.12434671825116,100.0,100.0,28.089084311816293,9.387861101796148,11.831329344743303,3.4369089772191663,8.850514236306761,2.5107796750765132
60,67.2979097371047,38.842502552507696,100.0,100.0,35.843374837513764,14.706633802874302,4.92948063900549,1.575042772970514,3.681064539434298,1.1657423154981972
61,72.85748563625847,44.23366354394409,100.0,100.0,30.06684973838051,11.272478188752943,6.024431191245316,1.859120779140544,4.687721863917849,1.4325270809960822
62,73.24496345269769,46.23715715572787,100.0,100.0,29.683230022676554,11.708654782708283,6.442629542514011,2.11751640852873,4.775560449111915,1.5510424778244158
63,81.84684444134459,61.18571331127467,100.0,100.0,23.09450842716676,9.501671549176827,7.73858610131054,2.8490296456247233,6.067837513600338,2.208656413783261
64,77.22514141704296,58.00737227432493,100.0,100.0,27.005658472218574,13.097933519603844,6.367558180017174,2.695785494718783,4.868401003234846,2.0422411331995405
65,80.06434553520721,50.564682651207434,100.0,100.0,22.596633982563365,6.920524198966471,6.587938536741323,1.7644782746665144,5.141760955627406,1.3617027784342817
66,79.68880582922023,49.32270508471453,100.0,100.0,23.2320696805009,6.98297168147527,6.953771367823491,1.8201838139011883,5.117239820665198,1.3202293234095053
67,78.76883921877567,50.79300575506517,100.0,100.0,24.1371257285686,8.132326552377345,9.726619186558205,2.9105189175362756,7.399770497034009,2.1749639641707175
68,75.40636600192452,48.19040655868717,100.0,100.0,28.802468985701935,10.930921524376213,4.169693183081535,1.302780693069372,3.1058041824829075,0.9630278932587277
69,73.86649632550855,49.19522989358537,100.0,100.0,30.93181699910984,13.301654656070694,7.642117253850689,2.7565647786265024,5.780653560982074,2.0585987694478947
70,74.5914470879464,45.8733335509535,100.0,100.0,28.936632055704838,10.518921635889845,5.821827025825311,1.7533390252692294,4.2970960708375365,1.2796650985853808
71,67.50486807720819,43.010993955331955,100.0,100.0,36.86489948058224,17.50096459012549,5.9510094514165885,2.247178779825809,4.343842387527586,1.6230296066007677
72,79.5593332399433,59.38695391584636,100.0,100.0,23.89053157815556,10.548787304857887,7.619710298638016,3.005626620867363,5.680780284918896,2.212686992565127
73,76.21907207573528,54.777056726246585,100.0,100.0,28.18896035046199,12.918670248201924,10.02708179713162,4.04157359660654,7.8446295555596794,3.1167742512946184
74,78.27372543245002,47.19163824256904,100.0,100.0,24.496492186055917,7.448220747851986,8.955173168155916,2.381669710310763,6.442847388838391,1.6794869498972242
75,78.18681832065518,51.0243346135123,100.0,100.0,24.91600133844122,8.796767608461453,7.052374488596136,2.1577737040932687,5.387980237101009,1.6282936439642959
76,75.65207792038863,48.5689865235412,100.0,100.0,27.985336764797918,10.563303173772454,5.153647330076505,1.6246359805740074,4.100101360701014,1.2827574956396526
77,82.30896939824802,58.94383802008096,100.0,100.0,22.14763046646211,8.07007141970425,6.306666255161453,2.034831945443738,4.805087484569093,1.533702744900689
78,74.7688844852222,49.87500361673116,100.0,100.0,28.478992270380587,11.793329364335492,7.298869228482463,2.57562416419298,5.82744490032141,2.035480042279103
79,65.90642379627116,35.93541179978064,100.0,100.0,38.05906665720765,15.131312464775071,7.40148727424963,2.266764042023184,5.507788907774902,1.6632082461267572
80,70.79237068887605,48.92696569057286,100.0,100.0,33.88569340748927,16.845154092943126,9.462114899095553,3.966848991975458,7.287319015869931,3.013065271976445
81,74.07066501681389,50.19500564005377,100.0,100.0,29.73594113138024,12.99106921899994,7.025683063289378,2.596755468435896,5.323281229766885,1.9450834876184375
82,74.31851449493116,48.81709028182003,100.0,100.0,29.51772275358139,12.12883586400909,5.526582181570127,1.8915734976247989,4.386015552839506,1.4893668679469507
83,81.14446767759931,50.82598347291103,100.0,100.0,22.327065888440035,6.457965428325729,7.974459982047399,2.0388060301661515,6.024765486545625,1.51642409376197
84,78.28140743941267,49.50693831886848,100.0,100.0,25.99748870170917,8.722773436852481,6.515460552777952,1.8606124078837771,5.159542296232278,1.458293330771987
85,78.77171721375541,51.463844576504705,100.0,100.0,25.475701263536944,8.898826341672661,9.757618696479554,2.9970840760795148,7.5480504649614755,2.2797339819528584
86,71.62043982628876,44.67017582533407,100.0,100.0,32.0699745926998,13.121300470576847,8.80633969198168,2.996705322951976,6.754223417562133,2.2647721007260535
87,74.67879957557942,46.895191474221996,100.0,100.0,29.34477076429597,11.0602112180875,7.656053497520288,2.422301892007994,5.6498228922551625,1.7613915952783166
88,70.95639795586648,43.397832050332184,100.0,100.0,33.36660760698832,13.58072868833846,6.544697844654046,2.1504900076240507,5.26578861503233,1.7145083922927684
89,81.17091689390956,57.21152042947695,100.0,100.0,23.305974057481784,8.613370943588228,6.22784713737059,2.0183373038203944,4.5048809539806385,1.442045371394396
90,77.54429690934138,57.826877419925296,100.0,100.0,27.092167622400034,12.857851926194297,10.085506339229667,4.2639706347952995,7.472868096000862,3.1072801428805974
91,74.52378597953293,45.467326746493185,100.0,100.0,28.175604115403672,10.056625273577048,9.848625467529104,3.019737138314549,7.370888081182292,2.217762418943703
92,76.18838416145441,53.43378534104626,100.0,100.0,28.891841765795146,12.718122291040434,9.266405518811016,3.53318172916397,6.900742357707301,2.589413203439883
93,73.026468532281,42.35955392454508,100.0,100.0,30.053244933750968,10.444713954647167,8.238839309671132,2.379202362671873,6.401195995353282,1.8225711256047217
94,78.49103865075739,50.275916877953186,100.0,100.0,24.567970438478113,8.277195655249836,9.161004976294429,2.7182822178073773,6.7564180509957055,1.9681460324126987
95,73.37089446487698,51.128468418066674,100.0,100.0,32.05600376681305,15.192584854296175,5.581803826430354,2.1954209482838993,4.492025384067699,1.7545065052970932
96,81.31722188094673,59.34342164553736,100.0,100.0,22.49820047087634,8.87138387418307,8.322059731062325,2.954219222417176,6.079280882815963,2.124542460347567
97,81.2411606870978,62.97177021766276,100.0,100.0,24.671211798381655,11.395373081785088,7.176864944100158,2.9466713443369152,5.461402618756694,2.218175239605602
98,72.82092776726073,45.76244006453605,100.0,100.0,32.12983348889372,12.973783834271192,9.100343027666636,3.056342802780343,6.7926161233046845,2.2434670129321765
99,75.43486725248975,46.66351839968581,100.0,100.0,27.98681846884482,9.968629599614642,6.559233954987221,1.960725988134604,5.234887994829352,1.5494485029807437
100,75.37993373509363,46.806532451536,100.0,100.0,27.925401880131407,10.019505352109793,9.256694654069275,2.8482217473725147,6.870806059370538,2.0763101829437636
101,68.54057307568884,39.12330071511897,100.0,100.0,35.71875621791736,14.082533098182125,7.4012767203738505,2.3033951584772616,5.850865670525374,1.8001188678323676
102,71.23100779697987,40.04135757848191,100.0,100.0,31.167755879596236,10.883813850779278,4.883973902947869,1.36601844809211,3.6543429252898663,1.0126659241257774
103,77.3546008927272,51.4359373354768,100.0,100.0,25.747241471487126,9.707654221047923,7.456215301057101,2.437255804036864,5.374758036632654,1.7306757766283543
104,73.94781650233615,45.599470268845366,100.0,100.0,29.575666873300797,11.033441449261272,5.495313444605154,1.6881794958908514,4.372887723163932,1.3324072935534836
105,67.77097487061904,37.69084436777682,100.0,100.0,35.51763158156314,13.67765954663982,7.153685112130237,2.16836162729227,5.5706798664937995,1.6687106420031794
106,70.61721224584747,37.99043698567031,100.0,100.0,32.44728162320727,10.908584630081597,5.433610449084936,1.4435575004770107,4.241282931442159,1.116452493405351
107,72.28772456477937,49.590357727944664,100.0,100.0,31.54153257707737,14.803592126001242,6.193584934254714,2.429512745861029,4.791232038565374,1.8625008287827538
108,77.63616492870509,55.39132334681287,100.0,100.0,25.941884656387437,11.134407020807213,9.720508008367135,3.7084516548780755,6.932497928001558,2.595233862748192
109,71.33168533530412,46.32703721488033,100.0,100.0,33.32905974432834,14.778599287446593,7.54183674179465,2.7517698460778006,6.00770915068487,2.1691577664886164
110,83.91810463589265,64.31154385556171,100.0,100.0,19.549121892309774,7.741836044015704,7.251987447044817,2.629201606726528,5.468037533760994,1.9584194223905782
111,73.12336004109596,45.36592049708263,100.0,100.0,30.911780505967467,12.01475297600001,7.94698630638716,2.567173890080321,6.191534917460095,1.9746068174009035
112,80.26156374980755,52.514382317355924,100.0,100.0,23.226760600779773,7.602511991996163,5.980682726183806,1.7006094605826916,4.662843890897406,1.3127174131905894
113,82.60697705176267,61.4317040467095,100.0,100.0,21.740266964252676,8.52238262626972,9.201938782682738,3.2870590599211935,6.851023260556877,2.4072189709345992
114,69.91026770078578,42.198719330007805,100.0,100.0,34.41246787397581,14.153270158026409,6.576871923725969,2.1642188410535113,5.19328706636556,1.6921179616408155
115,73.73887506028095,40.96123728939551,100.0,100.0,29.23125152258986,9.260892428070067,6.5696241544244804,1.7077496206006515,4.678699958789934,1.1982635868301617
116,75.19024062960266,41.74410474324145,100.0,100.0,28.27808587814803,8.527182945673095,7.413776660959204,1.8580759690359216,5.870175888247243,1.453060344013879
117,72.37164556659458,48.632936771219526,100.0,100.0,31.10397209341925,14.028411237148608,4.8953650593182685,1.8264589014930332,3.7680321002171,1.3954837656148578
118,78.63284294462886,52.251732895104865,100.0,100.0,24.44203726290306,8.7751719083202,7.4803811744577615,2.3477823720280067,5.590330569355628,1.7303219661541358
119,78.43574615073285,46.4711653601641,100.0,100.0,24.84140679045488,7.312012295457649,6.408896964452138,1.6081406820257382,4.938449668793165,1.2247570982046763
120,72.89589335677809,38.85492107584366,100.0,100.0,30.425556426273193,9.364857507495284,5.121632369333584,1.2593692420565072,4.051423244768881,0.9878111218092123
121,71.71821097740532,43.57324001094474,100.0,100.0,32.06598817712374,12.567334057991864,7.084186914691603,2.2690526411757506,5.413441861992152,1.7129802182760279
122,73.42881354895054,46.757955017036664,100.0,100.0,31.30611645449253,12.650714885815184,5.689667567050638,1.8811569856509225,4.329717221857344,1.4178377538668907
123,80.94236811285207,53.94931106522497,100.0,100.0,24.091271601765506,8.049371874883548,7.982443242504422,2.3368774989376284,6.31510571660554,1.8253709827722342
124,73.76723009420878,44.00525715340689,100.0,100.0,29.619744345723742,10.523869523660668,4.2876619611272755,1.2364797463376154,3.230926461427952,0.9244736542470267
125,77.34186628317843,49.23973333822803,100.0,100.0,25.75620263150986,8.974018109774317,9.055100820836316,2.751685789352043,6.523668027225115,1.9447504654057868
126,72.40499007051555,51.1123511032025,100.0,100.0,32.77079340523452,16.264067891684554,8.829154442358266,3.715425118954774,6.753266115405343,2.804876872329598
127,76.30633873980133,49.9204775115489,100.0,100.0,26.856672202094025,10.205106716482993,9.111794382584204,3.0096443579677445,6.541512338337219,2.120519891741268
128,76.19158327697058,49.74363944739765,100.0,100.0,27.357401268435844,10.432822382513995,7.784654300713234,2.544557170246664,6.072434751766231,1.9603843211174032
129,76.30648847517129,47.37931102816083,100.0,100.0,27.100734889214895,9.414882390962443,8.786561765800528,2.6225236020451126,6.709152451663436,1.9709890969882404
130,71.26480831127449,48.902865983832775,100.0,100.0,33.19316716852523,16.088825116750005,5.428007720599393,2.1669077458475683,4.143666561222381,1.6407996708304173
131,65.2022644772104,35.45290023672075,100.0,100.0,38.0651307605107,15.265625473071687,5.348505801584591,1.6294234567204025,4.027724896524932,1.2152538817542968
132,81.80201450238953,60.442449046067516,100.0,100.0,22.708184217480653,9.07985726879984,7.3336301060418885,2.619624132003673,5.754013071951869,2.0330990488885203
133,78.44100967893664,50.45848007877797,100.0,100.0,24.820195074330243,8.459899140379045,9.14862219252469,2.741582363863415,6.834688481381135,2.0122691686472183
134,68.80489483050684,33.680228696207756,100.0,100.0,33.68735348580654,10.47190447259424,7.311393550095325,1.7838376276078427,5.5285072746853015,1.3295169856114564
135,73.03995189240848,47.88085010746935,100.0,100.0,31.16269342630319,13.308050608536615,7.394792675092853,2.636403167189705,5.7247823211316495,2.017590685269144
136,80.26080697378953,55.93993964590644,100.0,100.0,23.406022662390825,8.71072129019157,5.704689667380047,1.8540329279044476,4.160326482129795,1.3373314159391025
137,80.8621558497522,54.898428608883876,100.0,100.0,22.283326039299812,7.629802139431585,5.082419736272559,1.5191180577112995,3.881476672037798,1.1499607387566946
138,75.51697131900708,46.16984522134163,100.0,100.0,27.330616459756186,9.4678808837528,6.981456344700221,2.044367655567869,5.390343996965019,1.5595832530199472
139,81.02095135811194,56.27579382366292,100.0,100.0,22.439578915699542,8.02288738067759,6.469243527849078,2.0427355237953693,4.805335064989613,1.499091117010698
140,71.88913743022842,38.49984783517869,100.0,100.0,32.037913899213855,10.345634473275123,8.893417244024459,2.333753287810647,6.72541742424968,1.7344011772133294
141,77.72245751560467,55.52903144351375,100.0,100.0,26.331552151342443,11.341708017355323,7.977114186549494,3.009157568406795,5.847401164272592,2.17443904532052
142,74.1362024535521,42.703708465782434,100.0,100.0,29.890693947083268,9.979353537467173,6.412695267919766,1.7504714182510872,5.083247455402418,1.3733889525230913
143,82.81999733760263,62.59165005926081,100.0,100.0,21.945334274680683,8.890785134543943,10.141238430793209,3.7694578455541583,7.8215132646417445,2.8608276095179352
144,78.89189641657995,51.46975880430023,100.0,100.0,24.136623532584235,8.280601310810676,6.72999657229536,2.0064433693018358,5.0097328156069265,1.474485574869533
145,67.42150035448347,38.80068371871121,100.0,100.0,36.758079660333195,15.114877011493055,6.6030454043213505,2.1199760811524526,5.347776337736154,1.7014331966214824
146,71.989266205412,48.72433002923691,100.0,100.0,32.27429754700929,14.980111454860923,9.648468958969236,3.7983640814295505,7.557876033340916,2.9341844219206714
147,78.1735010508729,43.8925182850806,100.0,100.0,24.750999954629695,6.702739813170567,11.427541463713942,2.7408017517472683,8.035994609845398,1.8728575780006307
148,76.77224728193832,57.00107220114919,100.0,100.0,27.194673830783444,13.029322166771983,12.588295076892575,5.460577800416456,8.953646169405783,3.794592277810316
149,75.75829546502804,53.12385843562977,100.0,100.0,28.29653746339934,12.519200112429862,8.82250505737826,3.3899798578317153,6.622921168930085,2.5075574049416294
150,76.06670421433972,51.47308985350592,100.0,100.0,28.454694352718445,11.717882059155205,7.354156895174557,2.5808074800460323,5.629253710088033,1.9518983109304222
151,74.32862745147877,53.025631511350134,100.0,100.0,29.39266769730866,13.963362324125072,8.53206572573919,3.5090536118830284,6.193520394331764,2.5094894373984378
152,75.48046022936529,41.12292193821256,100.0,100.0,27.504829690778763,7.925968041430775,6.152654685214253,1.4656975520471405,4.785950489756208,1.1276098118186306
153,74.58676494370366,43.62883087340171,100.0,100.0,28.62510899205255,9.564349622194769,6.722224775566632,1.864977505283194,5.300479728460816,1.4545167023827132
154,66.77419590313866,41.19916512127868,100.0,100.0,36.70735269116362,16.818854263799153,6.5806255653721895,2.3969843725913487,4.979805165609386,1.794339820672597
155,71.66714568904356,40.63330768676848,100.0,100.0,31.454753309006232,11.045474707619062,6.300715288233838,1.7870326449329288,4.733007155921499,1.326497093289991
156,71.7270795687521,39.21413362182285,100.0,100.0,31.8074145228194,10.603245679683294,8.203163853777296,2.221884854225298,6.191660447569536,1.650681534594023
157,77.22231350254827,56.95826685837421,100.0,100.0,26.505867808020945,12.340235034714219,5.418510237689889,2.1872725991162967,4.150525705281183,1.6621411757616111
158,77.55682545156614,54.26276884616434,100.0,100.0,26.107258032796643,10.817663890557904,9.555933057121102,3.500380659980451,7.120260710898285,2.56442120048338
159,79.0195768640815,47.47218038243402,100.0,100.0,23.582199992451013,6.89437461431922,7.762728569837762,1.9794937310639305,5.685399059280282,1.4258519425690896
160,78.65249990369666,53.4504227374198,100.0,100.0,25.45674304625377,9.619216881764014,7.199924738877572,2.360875750426694,5.400491244312899,1.7480571952791069
161,76.41700412928296,50.95826186292862,100.0,100.0,26.464586863091256,10.346472789149974,5.997684927377378,2.004965731370134,4.505710984641698,1.4904714184294954
162,79.49936368051006,53.1741253485013,100.0,100.0,24.071729349305727,8.495043068807085,6.4205671853872275,1.9695708589694716,4.781162181336962,1.4490710175525168
163,78.0974600235108,52.998821486564296,100.0,100.0,25.235194668214167,9.644486286819376,6.356333753602728,2.101452413168181,4.713260989988488,1.5401504308476421
164,71.39243825842804,43.679648428436124,100.0,100.0,32.63352319031583,13.084555613707904,6.332053655149538,2.0576239495981863,4.974574500718775,1.6008448045020884
165,84.45815318673449,65.04436427507775,100.0,100.0,19.57717427649852,7.694030863602109,10.556415943034736,3.8843201165664643,7.603699648283413,2.740660021134911
166,78.87935347857385,54.11608957056839,100.0,100.0,25.134542255438962,9.58589714580289,11.947024755654168,4.108692266481384,9.163165294535979,3.0872625383692065
167,80.59937796938779,50.70540551125187,100.0,100.0,22.6385605262707,6.755851091515696,11.056106585634984,2.985778313949361,8.004799592628098,2.1089432112103568
168,70.95464797214524,47.04430640503402,100.0,100.0,33.30529279683956,15.36887813395369,8.09871725787643,3.1051708748100926,6.394544944684943,2.4240458267109632
169,76.56250663269414,48.00097856875587,100.0,100.0,26.82565905936949,9.387094582197165,7.165362381216001,2.134554252930221,5.682401556806671,1.6740068259008423
170,74.0396109280801,46.74125030159616,100.0,100.0,29.97494753879654,11.639123569750854,8.267242486696425,2.6984355358823597,6.166567467681072,1.98219942250778
171,73.97001194085628,53.26646233916419,100.0,100.0,30.894478356946,15.204802430669595,6.0812721199141055,2.5313398577266333,4.675431262078023,1.9292998590312194
172,81.14683884019934,59.28780600579,100.0,100.0,22.693638028625816,9.034780656663255,9.359079395725978,3.375585513495527,6.5326583247569125,2.3101122912011274
